number,value,datetime_start,datetime_complete,duration,params_ema_span,params_gamma,params_imbalance_skew_factor,params_inventory_skew_factor,params_k,params_max_drawdown_pct,params_max_inventory_lots,params_range_spread_multiplier,params_tau,params_trend_size_multiplier,params_trend_spread_multiplier,state
281,-0.3746343807451199,2026-07-19 20:29:25.020284,2026-07-19 20:29:25.383944,0 days 00:00:00.363660,36,0.130285903786505,0.28948784306633046,1.999588176932365,4.615426068494143,0.0426212069003948,1,1.0450433124049832,0.9672518845432035,0.2937653889307475,2.9650393406149336,PRUNED
282,-0.30281670962183427,2026-07-19 20:29:25.384698,2026-07-19 20:29:25.686964,0 days 00:00:00.302266,35,0.1451433632569146,0.2936474444548075,2.046480947300805,4.722151724425418,0.03853244936012688,1,1.009303471693091,0.9254423054433422,0.33211770172059757,2.9112064650747276,PRUNED
283,-3.1501315136205608,2026-07-19 20:29:25.687737,2026-07-19 20:29:26.446187,0 days 00:00:00.758450,36,0.14618524542608594,0.33217193824987107,2.1400749270252755,4.763742474355125,0.04310802544683085,1,0.9743788882972553,0.8709802165426093,0.5096093295639218,2.8848046287836855,COMPLETE
284,-0.16437200430403245,2026-07-19 20:29:26.447179,2026-07-19 20:29:26.962506,0 days 00:00:00.515327,33,0.0334345215555369,0.24549623851805874,2.1950884653460907,4.628733595095785,0.0335738149425995,1,1.0416620944570036,0.8950325933297556,0.5335187254870773,2.9319038214324866,PRUNED
285,-0.31603288084003567,2026-07-19 20:29:26.963102,2026-07-19 20:29:27.270934,0 days 00:00:00.307832,30,0.1604385497850611,0.3228928206555147,1.8867446904919294,4.9726559541183795,0.03981333961396616,2,0.9649696972358929,0.961158792644398,0.32774634334409536,2.8488903216642134,PRUNED
286,0.05099074211431438,2026-07-19 20:29:27.271482,2026-07-19 20:29:27.727043,0 days 00:00:00.455561,34,0.04283332757922233,0.22307658003270495,2.066978233487853,4.426994572992436,0.036045498738842385,1,0.9608607772841111,0.9823355121387926,0.23223526472279463,2.806533158351095,PRUNED
287,-0.3585213484853541,2026-07-19 20:29:27.727864,2026-07-19 20:29:28.033591,0 days 00:00:00.305727,34,0.13572518178795084,0.26752695508850094,1.9439920166440672,4.5476529919601,0.04298296440132257,1,0.9125191552588491,0.9438361460821036,0.505613315742525,2.9601889809715396,PRUNED
288,-0.31880659207990525,2026-07-19 20:29:28.034225,2026-07-19 20:29:28.341146,0 days 00:00:00.306921,28,0.02523621439693983,1.0869797729489399,2.0356616025276817,4.38063319444736,0.04026963167751842,1,0.9963749412127216,0.9405384820215136,0.5291374453946122,2.9917249948349047,PRUNED
289,-0.3808238139829971,2026-07-19 20:29:28.342288,2026-07-19 20:29:28.727145,0 days 00:00:00.384857,32,0.39679586471899847,0.3649782096885218,1.1652203472765277,4.770276253843766,0.04481985365490401,1,0.8886690358908623,0.9879240254414273,0.5523697089794605,2.8714821128340144,PRUNED
290,-2.306953024628391,2026-07-19 20:29:28.727835,2026-07-19 20:29:29.471619,0 days 00:00:00.743784,28,0.7167427077033786,0.19066423928157578,2.1942497400819176,4.497527113688464,0.03828478495012276,1,1.034177423139574,0.9299330144478765,0.3213672536493561,2.9039990808533105,COMPLETE
291,0.05943407201756884,2026-07-19 20:29:29.472431,2026-07-19 20:29:29.898941,0 days 00:00:00.426510,35,0.05379093678478315,0.17645128850301922,2.185906885353354,4.837282041020501,0.0378038082217421,1,1.0263774235261638,0.9005451985154265,0.3264530656322139,2.8383120649600135,PRUNED
292,-0.12911618225811414,2026-07-19 20:29:29.899538,2026-07-19 20:29:30.267848,0 days 00:00:00.368310,35,0.9333321532353568,0.20649129089997229,2.2651987101081206,4.53702156976897,0.033201846159777906,1,1.1503728823915844,0.9527941956713886,0.2661041492664643,2.7839902895782154,PRUNED
293,-0.24909051567776022,2026-07-19 20:29:30.268588,2026-07-19 20:29:30.572179,0 days 00:00:00.303591,29,0.7864798787026032,0.3027665974022885,2.1292175292759534,4.647993253640598,0.030269583764819002,2,1.1802226420983817,0.9257825267748361,0.30368990177483546,2.9045044983207204,PRUNED
294,-2.6654326654520673,2026-07-19 20:29:30.572796,2026-07-19 20:29:31.293311,0 days 00:00:00.720515,28,0.3710405429840095,0.24066238253911992,2.3101923855593496,4.428375683116052,0.03924964710504282,3,1.039870638087737,1.0142682706116228,0.36236900224186297,1.4407193802055516,COMPLETE
295,-3.0918251251927584,2026-07-19 20:29:31.293903,2026-07-19 20:29:32.160277,0 days 00:00:00.866374,29,0.0870378423740536,0.18250082200277806,2.2313547219393772,4.54372837731224,0.03618216977773911,1,0.8336310524727841,0.966633435422378,0.3122142713626178,2.776391854008472,COMPLETE
296,-0.32639993966308534,2026-07-19 20:29:32.161065,2026-07-19 20:29:32.457381,0 days 00:00:00.296316,31,0.15303380163110752,0.39799940873036255,2.1879073968000773,4.700908688335807,0.08914555292617393,1,1.1672900324276878,0.9175282576134844,0.34804708785102617,2.8327937466380666,PRUNED
297,-0.21315533416090968,2026-07-19 20:29:32.457944,2026-07-19 20:29:32.753363,0 days 00:00:00.295419,33,0.8329969248646236,0.2641182183262988,2.08895443498283,4.300670881048247,0.04327357670031104,1,0.9454112860706575,0.8839702335816093,0.31937754981880884,2.8900987107320963,PRUNED
298,-3.134561361938322,2026-07-19 20:29:32.754230,2026-07-19 20:29:33.597917,0 days 00:00:00.843687,11,0.4534131145738813,1.794671532383997,2.001709845804715,4.459590859844725,0.04130002624015533,1,1.0158499166751085,0.5124837056143923,0.25761800288390424,2.737708295348921,COMPLETE
299,-0.373401690531205,2026-07-19 20:29:33.598555,2026-07-19 20:29:33.904224,0 days 00:00:00.305669,28,0.6984750798033191,0.13537624407601273,1.9416166862803947,4.91578697210197,0.03828398805929027,1,1.0600081887708759,0.8051915130456226,0.42712049700269583,2.702005146858205,PRUNED
300,0.17471613991367463,2026-07-19 20:29:33.904820,2026-07-19 20:29:34.363530,0 days 00:00:00.458710,30,0.33858324188464717,0.3340094187957749,2.099490234015439,3.8687789978797,0.04520013814716205,1,0.9876287152807697,1.0487405483028087,0.34283347768756456,2.9989287200403516,PRUNED
301,-2.736989077025876,2026-07-19 20:29:34.364123,2026-07-19 20:29:35.190828,0 days 00:00:00.826705,24,0.17321193723430994,0.19022011766709374,2.046490665853137,4.343293997509825,0.04140195249432485,1,1.1768501551896877,1.6975298070223772,0.273769065747627,2.539150933947818,COMPLETE
302,0.13973147093606011,2026-07-19 20:29:35.191645,2026-07-19 20:29:35.652217,0 days 00:00:00.460572,26,0.4186807823837545,0.1423929690979769,2.9721176924966066,4.069095785262742,0.03575399500266012,1,1.1411401782175357,0.9885375915623742,0.884458760229377,2.790962381289804,PRUNED
303,-2.8725641603901844,2026-07-19 20:29:35.652811,2026-07-19 20:29:36.394623,0 days 00:00:00.741812,27,0.7515034165216455,0.22491475146165274,2.176689665646537,4.626544143853444,0.03963760190945664,1,1.1584492315705592,1.272694414734372,0.4936973506523247,2.856044319137102,COMPLETE
304,-0.08687424362109274,2026-07-19 20:29:36.395229,2026-07-19 20:29:36.951331,0 days 00:00:00.556102,26,0.1267220999792446,0.27919105257184945,0.5590056670333291,3.959200130090329,0.03379913552625377,1,0.8732322064631617,1.9277777208798412,0.809727332590037,2.932890707682806,PRUNED
305,-0.24162382898835244,2026-07-19 20:29:36.951996,2026-07-19 20:29:37.262153,0 days 00:00:00.310157,25,0.38676504051875576,0.4358101958945838,2.1134679056508054,4.491509433560775,0.043338576914248965,2,1.1767576694087205,1.0723269376583056,0.560601212086572,2.754179019653451,PRUNED
306,-0.26621727817433677,2026-07-19 20:29:37.262873,2026-07-19 20:29:37.570937,0 days 00:00:00.308064,13,0.645635487076608,0.36203769882216036,1.9926258523600178,4.815837552814305,0.046118771490047845,1,1.1853815218630877,0.8621498123434465,0.2970615226336025,2.6817637658351607,PRUNED
307,-0.09822145156990643,2026-07-19 20:29:37.571665,2026-07-19 20:29:38.030770,0 days 00:00:00.459105,35,0.3397732206143429,0.316838537780451,0.6376507193434335,4.1940481977537045,0.03710796273443798,1,1.1925452216246444,1.6620739462030087,0.4571597115808669,2.59186857257333,PRUNED
308,-0.29651951136350285,2026-07-19 20:29:38.031325,2026-07-19 20:29:38.436659,0 days 00:00:00.405334,22,0.5151280350595239,0.17100624019206445,2.9043523828100177,4.261252825981775,0.041232992752691155,1,1.0366511553420437,1.027135848545764,0.7849821625066925,2.8211611717794884,PRUNED
309,-0.3546802661700532,2026-07-19 20:29:38.437363,2026-07-19 20:29:38.731489,0 days 00:00:00.294126,26,0.13879275125172363,0.10035482798449699,2.2481094857587802,4.40540971771285,0.044776341710961315,1,1.0042291258851155,0.9184459613788779,0.8331028442120534,1.3452427519974188,PRUNED
310,-0.11722790497129107,2026-07-19 20:29:38.732038,2026-07-19 20:29:39.023014,0 days 00:00:00.290976,37,0.7221402261565689,1.1630869155291452,0.5403292620837512,4.552177843541365,0.07159685388019947,1,0.8085244745586057,0.9990699810792173,0.5709459331701114,2.6459773872068713,PRUNED
311,-0.10705437288983034,2026-07-19 20:29:39.023609,2026-07-19 20:29:39.472801,0 days 00:00:00.449192,27,0.5864544181548167,0.251561151593749,2.066711145571652,4.117533691945287,0.039378911348309655,1,1.1579131477181897,1.6222966563680359,0.5286954914170462,2.7228342531406216,PRUNED
312,-2.444987733739812,2026-07-19 20:29:39.473507,2026-07-19 20:29:40.292758,0 days 00:00:00.819251,28,0.11365079879281233,0.21441326006643535,1.786764846429116,4.711902851382666,0.04227993342951725,2,1.1989725946675558,0.9464897230065149,0.5451054526925927,2.894241719124116,COMPLETE
313,-0.38405887709572717,2026-07-19 20:29:40.293367,2026-07-19 20:29:40.604712,0 days 00:00:00.311345,38,0.10916415703715826,0.21485088430755273,1.7659639392365796,4.707549107997545,0.042332151354837116,2,1.1986193056802354,0.9638257403698521,0.5208942385649317,2.899321396747175,PRUNED
314,-0.11229727517866252,2026-07-19 20:29:40.605325,2026-07-19 20:29:41.038930,0 days 00:00:00.433605,30,0.1121972785881665,0.14772413617099173,1.8605367553860312,4.781762052622878,0.11492071987908899,1,1.1866521466688207,0.9111404775437538,0.5461358553222085,2.8717707812641713,PRUNED
315,0.014587632328097394,2026-07-19 20:29:41.039519,2026-07-19 20:29:41.565448,0 days 00:00:00.525929,28,0.127533380955026,0.27638150086656516,1.8001083298959415,4.667367752174113,0.04685962809110456,1,1.1763625176493133,0.9587548474507276,0.5389222412240096,2.9416964110502053,PRUNED
316,-0.18113424909899503,2026-07-19 20:29:41.566116,2026-07-19 20:29:42.014839,0 days 00:00:00.448723,29,0.12084707056293538,0.38964961939286874,1.6395890270601343,4.632556449260272,0.03259602177793009,1,1.1984226745335886,1.2361525272999843,0.5113390501179175,2.923016980441824,PRUNED
317,-0.00929197273063475,2026-07-19 20:29:42.015398,2026-07-19 20:29:42.502472,0 days 00:00:00.487074,28,0.9136368725010103,1.059157180670261,1.6961228289026846,3.7218659313422715,0.03577081203485971,1,0.5218746464934823,0.9382950371386469,0.7649039392187882,2.8440722901938518,PRUNED
318,-0.3557258582088406,2026-07-19 20:29:42.503063,2026-07-19 20:29:42.804573,0 days 00:00:00.301510,42,0.0999214775342719,0.2140574559301185,1.917849956196057,4.896168024753746,0.043004255887420906,1,1.022200117124638,1.8943798315137004,0.55668871509866,2.364940629564583,PRUNED
319,-0.45528238695835843,2026-07-19 20:29:42.805252,2026-07-19 20:29:43.333176,0 days 00:00:00.527924,31,0.07785580603002942,0.10880625757243416,1.8953960296091437,4.533506659408198,0.06492807131853671,1,0.9201457667934005,0.8941402011250177,0.5176536917635148,2.895629313824482,PRUNED
320,-0.4402583651352512,2026-07-19 20:29:43.333852,2026-07-19 20:29:43.826983,0 days 00:00:00.493131,27,0.8006618226498629,0.3105850746363083,1.9520367237043632,4.80949105494428,0.0376994099479278,1,0.8510081313607301,0.9672260749800459,0.4814805946128051,2.821723317950932,PRUNED
321,-0.26847506065751475,2026-07-19 20:29:43.828272,2026-07-19 20:29:44.286635,0 days 00:00:00.458363,34,0.05991497224356761,0.16808246802392296,1.9991298279279546,4.596407283979229,0.06924291219024332,2,0.6484853586907838,1.3056343196547135,0.532861058250284,2.5064411301813156,PRUNED
322,-2.9211906983185614,2026-07-19 20:29:44.287343,2026-07-19 20:29:45.138620,0 days 00:00:00.851277,27,0.14583285127337192,0.35093723076683847,1.8430193292609987,4.43937528012759,0.0448664680115916,1,1.0542306287758385,1.2151238504616937,0.5656789586116048,2.8710731598392747,COMPLETE
323,-0.2699206281642036,2026-07-19 20:29:45.139342,2026-07-19 20:29:45.440860,0 days 00:00:00.301518,40,0.7111596816425308,0.23146177666970785,1.8089770346098777,4.707512077402929,0.03972231472208952,1,1.172678245295538,1.7522594705003796,0.5415320271224572,2.973163350233445,PRUNED
324,-0.3541165129602102,2026-07-19 20:29:45.441511,2026-07-19 20:29:45.751066,0 days 00:00:00.309555,29,0.11519463385939596,0.41233193878559454,0.5965046974452193,4.3399215610666975,0.047387787721539176,1,0.9573917181097278,1.530503249899047,0.7895408457268318,2.5687371811166457,PRUNED
325,-1.956365381561318,2026-07-19 20:29:45.751678,2026-07-19 20:29:46.578343,0 days 00:00:00.826665,36,0.6372948685828669,0.270767861892927,0.6936359625898232,4.010311906356053,0.0418620847813896,1,1.199393689315199,1.978520561310115,0.5024803931958902,2.7871856786306948,COMPLETE
326,-0.24953899480499728,2026-07-19 20:29:46.578976,2026-07-19 20:29:46.877529,0 days 00:00:00.298553,28,0.634637180663669,1.2396691461451506,0.7011091012171332,3.9392028575932,0.03385916935853553,1,1.1983497754003865,1.968828142341195,0.4942595447403384,2.7879104928917493,PRUNED
327,0.1619027220303779,2026-07-19 20:29:46.878178,2026-07-19 20:29:47.327127,0 days 00:00:00.448949,50,0.5479294802900185,0.1956484593123573,0.647460913984008,4.0284851602018845,0.05054741505005766,2,1.1852908588823972,1.9587558210831244,0.4749549687268105,1.157561324649397,PRUNED
328,-0.1678042250489967,2026-07-19 20:29:47.327870,2026-07-19 20:29:47.746169,0 days 00:00:00.418299,26,0.6340171675882753,0.2523658920206494,0.7380523122716722,3.905491818103173,0.03776263270368912,1,1.171054218515185,1.9896659604943965,0.5155884676903655,2.7703459497990868,PRUNED
329,0.16228836972206598,2026-07-19 20:29:47.746952,2026-07-19 20:29:48.259624,0 days 00:00:00.512672,14,0.4813925466039435,0.13270691267248796,0.699786594174878,4.065922816886097,0.06195712318273485,1,0.7896267563849158,1.933224978162837,0.5020982603034,2.6977355858071177,PRUNED
330,-0.2830797622466103,2026-07-19 20:29:48.260289,2026-07-19 20:29:48.688583,0 days 00:00:00.428294,42,0.6716599327326108,1.009019678453516,0.6583720260739124,4.2447903380987615,0.04092600194789604,1,1.187956285258156,1.986618233027652,0.20839914346053406,2.635288805065749,PRUNED
331,-0.46771964007098205,2026-07-19 20:29:48.689266,2026-07-19 20:29:49.102211,0 days 00:00:00.412945,15,0.8463424666684034,0.17284664227389704,0.5306111668328403,4.082225925211969,0.0446238231326613,1,1.164295238353434,1.250891225548047,0.5307529501769007,2.799025136805389,PRUNED
332,-0.115842312517867,2026-07-19 20:29:49.102823,2026-07-19 20:29:49.605446,0 days 00:00:00.502623,29,0.09205469441212966,0.07245662687261689,1.2031061922582404,4.166587465474947,0.03521589470388919,1,0.7098235919945743,1.890036443816159,0.5513269823472294,2.7389844809680532,PRUNED
333,-3.0897408233931145,2026-07-19 20:29:49.606076,2026-07-19 20:29:50.304154,0 days 00:00:00.698078,33,0.7271881029125806,0.2730614702896406,0.7459913244785483,3.771284010915046,0.04682625774164448,1,1.1990996012659503,1.9965056664009821,0.49642243722830226,2.599127600687059,COMPLETE
334,-2.678669261133664,2026-07-19 20:29:50.304783,2026-07-19 20:29:51.075162,0 days 00:00:00.770379,25,0.5786784000412809,0.11358395818842687,0.6027865781222723,3.6420836664442504,0.03960367320989272,1,1.1814029729079047,1.9392312426516738,0.4410766704239496,2.4728776601822995,COMPLETE
335,-0.37549083418919493,2026-07-19 20:29:51.075781,2026-07-19 20:29:51.358013,0 days 00:00:00.282232,37,0.29060523594553467,1.3215330012544815,1.2947571839604297,3.8682701270058217,0.043094998190971796,1,1.159838360393981,1.86418132239783,0.5309161782454365,2.672242636340323,PRUNED
336,-0.46072312769005747,2026-07-19 20:29:51.358618,2026-07-19 20:29:51.816498,0 days 00:00:00.457880,27,0.012930993044113067,0.21854187588693713,1.7561077936331206,3.990893428329735,0.05904913476584966,1,1.1854355416467606,1.1690551465547818,0.8245730511303074,2.762562635742062,PRUNED
337,-0.19635999718185246,2026-07-19 20:29:51.817337,2026-07-19 20:29:52.251709,0 days 00:00:00.434372,30,0.31530253321742946,0.15376653066615967,0.6657755664542973,4.452352758829689,0.030125598073023965,3,1.1998548333325307,1.0069356024427085,0.7537453312789925,2.835172956764639,PRUNED
338,-0.14503369207616476,2026-07-19 20:29:52.252264,2026-07-19 20:29:52.777165,0 days 00:00:00.524901,26,0.4408529499897306,0.3301399771927918,0.7912023729221528,4.177721860295773,0.055874366935974196,1,0.897013175766138,1.7086141870347316,0.4688044045087009,2.7092209752306786,PRUNED
339,-2.6201244630012885,2026-07-19 20:29:52.777804,2026-07-19 20:29:53.541430,0 days 00:00:00.763626,28,0.3674844121957087,0.44555880342744253,0.5953396484759221,4.343054872817187,0.037155263651313046,1,1.1481737429811063,1.0399508348561273,0.5504517714013617,2.800850779196924,COMPLETE
340,0.10812041373970184,2026-07-19 20:29:53.542168,2026-07-19 20:29:53.996054,0 days 00:00:00.453886,43,0.7640544579685322,0.3771323770022116,0.5510765117505229,0.5769608671186706,0.049680512302368154,1,1.1722595102289342,1.55062762934292,0.5730219358571488,2.745305430735671,PRUNED
341,0.10658163610705079,2026-07-19 20:29:53.996886,2026-07-19 20:29:54.512761,0 days 00:00:00.515875,11,0.0485395083019633,0.2522778210339956,1.8753246263485226,4.277817642137029,0.04113077616837024,2,1.186193056190958,1.0991459102784364,0.5100746373246204,2.551886964239412,PRUNED
342,0.03061584625570087,2026-07-19 20:29:54.513794,2026-07-19 20:29:54.969056,0 days 00:00:00.455262,39,0.5521822949633618,1.0416924651457278,0.7340416338697182,4.15747202693363,0.044763595193429956,1,0.9341506625315701,1.4918495927120785,0.8006778593012771,2.6294890046952206,PRUNED
343,-1.8563030202267983,2026-07-19 20:29:54.969840,2026-07-19 20:29:55.706609,0 days 00:00:00.736769,24,0.6798583495548851,0.08453246843945084,2.1209754469202444,4.483954643903142,0.03918092243720673,1,0.7635156934953617,0.7710711134279008,0.6873947829599606,2.949952858773922,COMPLETE
344,0.051782321211808834,2026-07-19 20:29:55.707213,2026-07-19 20:29:56.237605,0 days 00:00:00.530392,24,0.6259555732635449,0.07570949345504224,2.1240790999153356,4.573624084435693,0.038472235388839815,1,0.7767292909666071,1.598701025923967,0.6840706758348842,2.957638663860088,PRUNED
345,-0.04952006166085994,2026-07-19 20:29:56.238307,2026-07-19 20:29:56.686173,0 days 00:00:00.447866,23,0.5082684681089104,0.06885438366108451,2.6000854509478306,4.50241712546986,0.03625210052519993,1,0.7680763181396641,1.2789605476796209,0.6798373335027009,2.9376329242732337,PRUNED
346,-2.0950759887891097,2026-07-19 20:29:56.687191,2026-07-19 20:29:57.507202,0 days 00:00:00.820011,23,0.6249437116614683,0.02095035975471443,2.1457392463124787,4.393597157579324,0.04141215888227944,1,0.8048941736487817,0.8175193278516173,0.7078672287565116,2.865186474542939,COMPLETE
347,0.013553982726068343,2026-07-19 20:29:57.507890,2026-07-19 20:29:58.210703,0 days 00:00:00.702813,23,0.6736199001023733,0.06678207307692542,2.1478283230857538,4.472318743007525,0.03266354153562682,1,0.8102023501188834,0.8660297825598058,0.8511329859161297,2.863561616773475,PRUNED
348,-0.26012043382184646,2026-07-19 20:29:58.211470,2026-07-19 20:29:58.509951,0 days 00:00:00.298481,24,0.5721288490912787,0.10068370564650274,2.07480021726723,4.6049519697685195,0.039774837413720586,1,0.7932834606593417,0.7712753010654746,0.6980458490595391,2.9180566557986896,PRUNED
349,-2.9627802452137146,2026-07-19 20:29:58.510713,2026-07-19 20:29:59.326084,0 days 00:00:00.815371,22,0.6185088651473213,0.12644251454125946,2.150876445479904,4.399948725168968,0.041549727086520355,1,0.7987356168859555,0.7208273936827843,0.953200958776574,2.865160129155981,COMPLETE
350,-0.2779114743844074,2026-07-19 20:29:59.326774,2026-07-19 20:29:59.749126,0 days 00:00:00.422352,25,0.6684110336349843,0.047942322438884855,2.0668385863165106,3.8122487986179734,0.03431702038504594,1,0.7511927241853514,0.7458579734263109,0.6518653697529287,2.977652769866029,PRUNED
351,0.05923434745708334,2026-07-19 20:29:59.749828,2026-07-19 20:30:00.192211,0 days 00:00:00.442383,24,0.2668987699652364,0.019537467439934328,2.212400894139158,4.513396686064536,0.03857599343421753,1,0.980227133158261,0.7974736200238995,0.7122971413052269,2.998727793114752,PRUNED
352,0.10698576040572258,2026-07-19 20:30:00.192799,2026-07-19 20:30:00.724412,0 days 00:00:00.531613,24,0.698569792416338,0.0032909979424835915,2.1063584699906537,4.4145649718954605,0.06648775280977733,1,0.7668458013894724,0.8357875433321602,0.6600580427378553,2.2910255374606265,PRUNED
353,-0.3631148300354161,2026-07-19 20:30:00.725198,2026-07-19 20:30:01.034887,0 days 00:00:00.309689,22,0.564196780492521,0.09368783099609744,1.9700123367399691,4.586954690092982,0.036494357680274044,1,0.8331394184437649,0.6789066000824814,0.6677454052496073,2.9138782558069956,PRUNED
354,-0.25408212122337753,2026-07-19 20:30:01.035596,2026-07-19 20:30:01.353021,0 days 00:00:00.317425,23,0.08407813030273838,0.018136634443179714,2.1514831457910257,3.97246603938626,0.04233195959027914,1,0.831233747994892,0.7069353248798416,0.6905854191278749,2.83870400608763,PRUNED
355,-2.741403419622282,2026-07-19 20:30:01.353799,2026-07-19 20:30:02.083858,0 days 00:00:00.730059,41,0.020475374969039947,0.039643489661537176,2.6890657697245994,4.671862775343587,0.039480286205403406,1,0.7837146510261593,0.727118274691833,0.9080341046015089,2.946888667072463,COMPLETE
356,-3.8699320538063398,2026-07-19 20:30:02.084820,2026-07-19 20:30:02.924466,0 days 00:00:00.839646,25,0.6076213693963554,0.296351207392164,2.0441972466997114,4.380590454926618,0.04366564487066641,1,0.762392029988938,0.6295144521340384,0.6448536444993503,2.89109238165739,COMPLETE
357,0.16650710949561395,2026-07-19 20:30:02.925130,2026-07-19 20:30:03.378742,0 days 00:00:00.453612,35,0.734962543348564,0.40557850247430177,1.3484189747593442,4.87555262389206,0.04709101266631657,1,0.8147838822637413,1.6780979375942437,0.6726524802706626,1.7642105299693154,PRUNED
358,-3.334766802776208,2026-07-19 20:30:03.379312,2026-07-19 20:30:04.255260,0 days 00:00:00.875948,26,0.22921720277627214,0.15052792909076473,2.217290287567929,4.514400485729321,0.03531863531581933,1,0.8635016514052991,0.7806926777279178,0.2442074450851626,2.8144503588807557,COMPLETE
359,-0.3367013318907396,2026-07-19 20:30:04.255888,2026-07-19 20:30:04.566050,0 days 00:00:00.310162,21,0.30772508347506994,1.154053413797975,2.0128147270610257,4.047145668397113,0.04148001431616875,1,0.6737591892403778,0.8172828996001573,0.6322596399723435,2.858288356426543,PRUNED
360,-2.1950482763931207,2026-07-19 20:30:04.566893,2026-07-19 20:30:05.321146,0 days 00:00:00.754253,25,0.6752760917310332,0.45807992555764376,2.469333366377637,4.657550852455983,0.03798661680737502,1,0.7748411534216657,1.7840028620579473,0.7045482410981366,2.7948417104481065,COMPLETE
361,-0.45231202154290573,2026-07-19 20:30:05.321895,2026-07-19 20:30:05.845621,0 days 00:00:00.523726,25,0.6575520814162196,0.4472077140363594,2.342776218985853,4.8076644036809215,0.06381789030393166,1,0.7869287395839105,1.766429788467033,0.7063140152202626,2.812708929009857,PRUNED
362,-0.2747273480855341,2026-07-19 20:30:05.846187,2026-07-19 20:30:06.307397,0 days 00:00:00.461210,25,0.8096040349273229,0.5182937993754381,2.4256585127690116,4.707181809917202,0.037296443078219894,1,0.7342606648023157,1.780196145001808,0.6876089869426776,2.77635293657239,PRUNED
363,-0.1997773148975107,2026-07-19 20:30:06.308211,2026-07-19 20:30:06.619674,0 days 00:00:00.311463,24,0.6138956735858163,0.4781878930761269,2.4939626570628004,4.621673049568375,0.03325094069974634,1,0.7683652428703426,1.7505399023666697,0.7069197819757199,2.7837679525340717,PRUNED
364,-0.3823500572518139,2026-07-19 20:30:06.620426,2026-07-19 20:30:06.915259,0 days 00:00:00.294833,36,0.712912503887567,0.09327018422585315,2.161528275393088,3.5498011103017464,0.14888403960583135,1,0.7966238877500783,1.7175033311696801,0.7173029725175266,2.8375042601338114,PRUNED
365,-0.30484190763574626,2026-07-19 20:30:06.915844,2026-07-19 20:30:07.304126,0 days 00:00:00.388282,24,0.09752550892899094,0.18427546983781803,2.837705221125965,2.6088990894558073,0.04571349658297287,1,0.7778033553026019,1.8231236606681678,0.6919665473088489,2.7478428013352656,PRUNED
366,-0.3510412318723985,2026-07-19 20:30:07.304705,2026-07-19 20:30:07.619745,0 days 00:00:00.315040,38,0.6643227536392865,0.055561144386556675,2.5586753415347174,4.768583588629833,0.039322209728642525,1,0.7541635757121631,0.7520931924237305,0.5594637365222859,1.243434125349412,PRUNED
367,-0.3655220131842605,2026-07-19 20:30:07.620329,2026-07-19 20:30:07.928424,0 days 00:00:00.308095,31,0.5296767108205569,0.3491143001614226,2.384446697334046,3.912584646992104,0.04268494054897846,1,0.9999031413383263,1.73030056733057,0.2689021359461962,2.8082169368893726,PRUNED
368,-0.24459910891894482,2026-07-19 20:30:07.929193,2026-07-19 20:30:08.383641,0 days 00:00:00.454448,23,0.04337937778373267,0.12589319835772383,2.652170732110318,4.653162214834205,0.036837847792188495,1,0.7508891762160811,1.7834148787952866,0.673278621875385,2.89097550324881,PRUNED
369,-0.24344761131617665,2026-07-19 20:30:08.384432,2026-07-19 20:30:08.734285,0 days 00:00:00.349853,25,0.8127864471590834,0.2245311529548481,2.0988645626520515,4.9548370442037895,0.04881433914564508,1,0.8020636658824665,0.9825030046804233,0.6573537452743478,2.8633143680050503,PRUNED
370,-2.8611862942667607,2026-07-19 20:30:08.735038,2026-07-19 20:30:09.756650,0 days 00:00:01.021612,26,0.5913872836579402,0.25013002615279406,2.2571433204591935,4.126192750979218,0.04061992256003742,1,0.8801825459541776,0.840483835599858,0.567152495545797,1.461421824420497,COMPLETE
371,-0.3156487914356836,2026-07-19 20:30:09.757388,2026-07-19 20:30:10.173081,0 days 00:00:00.415693,44,0.7133718181417465,0.16268237977489933,0.5028972562433434,4.3092106147814055,0.04443816793755764,1,0.783650150259107,1.8397984086295152,0.7032753478129735,2.775319400556807,PRUNED
372,-0.11165767269042513,2026-07-19 20:30:10.174007,2026-07-19 20:30:10.829517,0 days 00:00:00.655510,49,0.12959567723545867,0.2828522382178041,2.1878998652292845,4.45189151097077,0.03185049265193436,1,1.0168937358109011,1.0772106811257665,0.5420912424100514,2.677945424521506,PRUNED
373,-0.2017985877776104,2026-07-19 20:30:10.830273,2026-07-19 20:30:11.482822,0 days 00:00:00.652549,34,0.7474577235398765,0.31635653185798845,2.0890570106343396,4.552777106075864,0.07447745223753233,1,0.7676496883459024,1.0345554107979658,0.5801182815027105,1.6542305878648789,PRUNED
374,-0.03467868634652556,2026-07-19 20:30:11.483524,2026-07-19 20:30:12.097021,0 days 00:00:00.613497,24,0.11783968536871349,0.7707000054709541,2.310214089948871,3.992895230036261,0.03871429215116369,1,0.913730782195178,0.7971656512443175,0.5316317523232252,2.8281655148165563,PRUNED
375,-0.5935716188319808,2026-07-19 20:30:12.097865,2026-07-19 20:30:12.548984,0 days 00:00:00.451119,32,0.6646768581744603,1.0945796501850493,2.0117477599092046,4.2431447685820896,0.13961378176318573,3,0.9526834725691578,1.7998769303050608,0.7242599942710434,2.72092967035856,PRUNED
